frame,[L] 0X,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,[R] 0x,0y.1,1x.1,1y.1,2x.1,2y.1,3x.1,3y.1,4x.1,4y.1,5x.1,5y.1,6x.1,6y.1,7x.1,7y.1,8x.1,8y.1,9x.1,9y.1,10x.1,10y.1,11x.1,11y.1,12x.1,12y.1,13x.1,13y.1,14x.1,14y.1,15x.1,15y.1,16x.1,16y.1,17x.1,17y.1,18x.1,18y.1,19x.1,19y.1,20x.1,20y.1
139,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.46294257,0.679328203,0.477407694,0.666438878,0.490189224,0.66668272,0.501995623,0.673052669,0.51219821,0.675784409,0.488871634,0.69499898,0.504782677,0.714441001,0.514031887,0.722817123,0.521063387,0.727767646,0.483797312,0.711275876,0.502006233,0.729429364,0.513225198,0.737391472,0.521088541,0.740834057,0.479128718,0.722663403,0.49600625,0.740799367,0.50635314,0.747476101,0.513636649,0.749291062,0.474877119,0.730089784,0.488117963,0.746083438,0.496254385,0.751221538,0.503195345,0.752265453
140,0.531241059,0.682889581,0.518667758,0.694763362,0.506652296,0.702510297,0.495497644,0.713363409,0.484953582,0.725534678,0.493493378,0.707664311,0.49290207,0.726868272,0.505787611,0.734214425,0.51549691,0.738873899,0.492618412,0.713583946,0.493933529,0.728105307,0.50700736,0.736070156,0.519384325,0.739846468,0.493899792,0.717712879,0.492506713,0.729370773,0.505099475,0.737204075,0.517917037,0.740847051,0.496130943,0.720630765,0.487092912,0.731555223,0.486075521,0.735877693,0.488422364,0.739827573,0.463087797,0.679617524,0.477535695,0.666783631,0.490281105,0.666986287,0.5020684,0.673330665,0.512267828,0.675829709,0.488920271,0.695112169,0.504712522,0.714323938,0.513901114,0.722703815,0.520923555,0.727726698,0.48381266,0.7113204,0.501943767,0.729121506,0.513186276,0.737151563,0.521095037,0.740673006,0.479124844,0.722614348,0.495839387,0.740521014,0.506164491,0.747298896,0.513458848,0.749220431,0.474859655,0.730040014,0.48805967,0.746023297,0.496114314,0.751294196,0.503080726,0.752535045
141,0.530587077,0.686476171,0.520722926,0.692345738,0.509624004,0.698647201,0.499861389,0.708750665,0.489376366,0.719827294,0.493714124,0.706834674,0.495077491,0.730834186,0.507636368,0.738452256,0.516681314,0.741163492,0.492878288,0.712891579,0.496374488,0.731053114,0.508898139,0.737429202,0.521037877,0.74013555,0.494950026,0.71691829,0.495301038,0.731769919,0.507484615,0.738424301,0.519373953,0.742107689,0.498299688,0.720449746,0.489710689,0.729493797,0.485520154,0.735054135,0.483611673,0.741671145,0.463389456,0.679683089,0.477742702,0.666823328,0.490405291,0.667134106,0.502191186,0.673396349,0.512456,0.675785124,0.488896966,0.695538223,0.50467521,0.71474123,0.51380223,0.722905874,0.520799398,0.727842867,0.483819306,0.711503565,0.502009571,0.729047418,0.513259709,0.736987948,0.521208346,0.740593493,0.479164511,0.722543836,0.495952725,0.74036324,0.506363273,0.747240305,0.513779402,0.749373496,0.474921227,0.72980386,0.48821041,0.746051729,0.496320695,0.75162065,0.503420234,0.75329721
142,0.530276954,0.687003553,0.523506403,0.687620938,0.514222622,0.692019105,0.506030858,0.701192379,0.498091996,0.710397124,0.496050388,0.701334655,0.496843189,0.725408733,0.508080482,0.734503984,0.516732156,0.737747073,0.494388193,0.709866583,0.497112185,0.729035497,0.508883893,0.737631142,0.520670414,0.742370546,0.495653719,0.716881394,0.495408475,0.732658803,0.506429672,0.741088688,0.517386317,0.74683255,0.498409718,0.723359287,0.491276711,0.734513938,0.488583118,0.741460741,0.487603366,0.749439061,0.463499069,0.679808617,0.477605671,0.6666255,0.490286618,0.667024493,0.502145231,0.673520446,0.512439311,0.675758183,0.489167631,0.695813358,0.504875362,0.71486634,0.513975084,0.722880006,0.520913959,0.727613986,0.484010637,0.711693704,0.502147913,0.729014218,0.513366282,0.736747324,0.521260142,0.740261555,0.479165822,0.722632885,0.495973498,0.740330696,0.506391883,0.747113109,0.513771057,0.749277234,0.474623948,0.729720533,0.487924993,0.746061862,0.496077567,0.751636207,0.503237605,0.75344348
143,0.529934287,0.685777068,0.522823513,0.690691829,0.512707174,0.697238803,0.504317164,0.707036316,0.495863348,0.716839075,0.495844662,0.704180777,0.496435165,0.726916552,0.507270396,0.736244857,0.515956283,0.740134835,0.494747519,0.710189521,0.49699387,0.729619026,0.50816673,0.738925993,0.519789517,0.743571877,0.496367276,0.714588523,0.496643245,0.730534136,0.50749284,0.739916801,0.518400133,0.745375454,0.49955076,0.718155265,0.494883448,0.730953634,0.494832337,0.73800689,0.496424019,0.744535923,0.463391691,0.679893911,0.477554679,0.666584432,0.490242779,0.667121112,0.501830757,0.673635781,0.511924267,0.67607832,0.488790512,0.695483804,0.504589796,0.715113461,0.513866603,0.723253727,0.521005154,0.728127182,0.483472437,0.711758316,0.501723707,0.729734838,0.513140321,0.73759377,0.52111727,0.741080582,0.47859481,0.72289896,0.495451391,0.741067767,0.505973816,0.747884929,0.513398468,0.750071943,0.47422561,0.729995728,0.487523586,0.746266007,0.495794773,0.751354277,0.502893806,0.752519906
144,0.530184627,0.684252977,0.523008049,0.68204093,0.513114989,0.684631228,0.50498116,0.689263642,0.497392207,0.695592284,0.500228405,0.706457615,0.499386072,0.725801826,0.507887781,0.733383596,0.515785336,0.73644793,0.500362992,0.713100433,0.499824673,0.731253326,0.509766459,0.739947557,0.520037413,0.743814051,0.502524316,0.717579544,0.501373768,0.732150435,0.510525763,0.740570068,0.519394457,0.744578958,0.506107748,0.720477581,0.503923178,0.732374132,0.508003712,0.738137782,0.512416422,0.741849542,0.463387579,0.679936826,0.477325767,0.666588068,0.49006319,0.666974425,0.50177896,0.673407972,0.511780083,0.67592901,0.488714993,0.695665061,0.504686177,0.714972019,0.513899207,0.723035872,0.520810723,0.727746606,0.483582199,0.7116099,0.501928806,0.729453862,0.513244152,0.737333179,0.521074712,0.740772128,0.478829861,0.722524643,0.495828211,0.740627944,0.506227672,0.747481108,0.513469756,0.7495175,0.474482119,0.729512036,0.487890691,0.746034801,0.496097058,0.751398683,0.503189981,0.752756894
145,0.530121624,0.685523331,0.521957874,0.679825187,0.511818469,0.678958416,0.503091753,0.679668665,0.495380789,0.681065142,0.505028307,0.705898762,0.502510905,0.720549226,0.508337975,0.727493048,0.515082479,0.730852365,0.505676866,0.714072049,0.503531456,0.728107631,0.511513114,0.736180484,0.519794583,0.740410805,0.507597446,0.719617188,0.505495131,0.731805861,0.512865603,0.738989651,0.519899011,0.742598176,0.510655165,0.722856224,0.508575261,0.733321249,0.512186289,0.737831414,0.515882373,0.74048394,0.462992281,0.681617618,0.477036595,0.667614579,0.489852667,0.667112529,0.501751244,0.673449695,0.512462497,0.676502049,0.487614721,0.696147621,0.503987968,0.715246081,0.513342381,0.722879887,0.520489872,0.727261901,0.482564121,0.712994814,0.501778483,0.730465949,0.513359129,0.737636685,0.521324933,0.74057281,0.478338331,0.724443674,0.495975137,0.742231905,0.506559491,0.748198092,0.513956904,0.749430597,0.474843204,0.731342494,0.488356233,0.747341394,0.496608078,0.751868427,0.503656685,0.752306104
146,0.528212547,0.687451422,0.520483255,0.679940343,0.510958135,0.677929699,0.502798855,0.677145362,0.496383369,0.677480578,0.50674963,0.699569941,0.504491389,0.710256875,0.507975936,0.718050003,0.512980461,0.723067164,0.507549405,0.708923757,0.504974067,0.720210373,0.511162639,0.728749156,0.518800259,0.732904017,0.509950578,0.716548324,0.50762713,0.727148414,0.513307214,0.734489202,0.519671202,0.737990022,0.513396621,0.722663283,0.511285663,0.731339991,0.514319003,0.736695886,0.518437266,0.739606082,0.462885827,0.681305587,0.4767102,0.667098999,0.489511669,0.666846275,0.501428664,0.673369884,0.511992633,0.676489055,0.487733811,0.696947813,0.503929615,0.71562171,0.513169408,0.723356724,0.520089686,0.727854609,0.482734859,0.713372648,0.501635015,0.730529606,0.512978494,0.737962127,0.520797551,0.741294622,0.478385538,0.724333286,0.495739996,0.741706908,0.506136954,0.747863889,0.513343394,0.749420047,0.474700689,0.730844617,0.487970591,0.746731639,0.496060222,0.751525283,0.502958179,0.75235033
147,0.53052485,0.685605526,0.519947112,0.68789953,0.509324551,0.689678609,0.498446405,0.697378814,0.488622129,0.707746685,0.493308187,0.703847468,0.49294284,0.722133517,0.506155908,0.730025649,0.516066015,0.735476732,0.491184175,0.714037657,0.493118793,0.726929963,0.506526828,0.735851824,0.518836677,0.741074383,0.491782248,0.721519172,0.491739035,0.730830431,0.50432235,0.738941967,0.51692158,0.743533432,0.493543953,0.727187276,0.487028867,0.738174677,0.489902318,0.741318345,0.495720059,0.744190216,0.462849557,0.680965602,0.476867944,0.667088211,0.489678532,0.666989505,0.50156939,0.673579693,0.512060046,0.676478148,0.48777169,0.69659245,0.503932416,0.715433478,0.51314342,0.72328645,0.520048678,0.727989674,0.482802719,0.712792873,0.501573324,0.73040843,0.512994468,0.738058507,0.520911574,0.741566002,0.478457868,0.723785281,0.495735496,0.741619885,0.506226122,0.747980893,0.513460994,0.749649227,0.47473824,0.730439365,0.488059342,0.746592581,0.496175826,0.751724243,0.503095448,0.752881169
148,0.529653311,0.684510946,0.518255234,0.708039582,0.506674707,0.721246779,0.496586502,0.731272697,0.486073911,0.742649436,0.491167843,0.713231504,0.493617088,0.735931635,0.506171227,0.744773984,0.515340686,0.748488307,0.49143213,0.710402668,0.496080399,0.730555952,0.508389115,0.740271747,0.520415068,0.743575871,0.494948179,0.707030177,0.497033328,0.723628998,0.509243429,0.734068632,0.520842493,0.738942206,0.500218213,0.70329994,0.495636582,0.713820457,0.495481133,0.721185386,0.497147948,0.727856219,0.462715834,0.681117058,0.476804078,0.667195916,0.489709824,0.667271376,0.50165695,0.673868716,0.512253165,0.676677227,0.487841934,0.696605504,0.503823519,0.715448558,0.513097286,0.72327143,0.520132601,0.727825344,0.482933432,0.712739766,0.501559198,0.730169833,0.513031125,0.73775667,0.521063864,0.741207361,0.478588045,0.723789394,0.495812297,0.741310835,0.506357133,0.747749746,0.513710976,0.749518871,0.474790931,0.730693042,0.488178074,0.746665537,0.496338248,0.7517156,0.503325105,0.752876163
149,0.530343533,0.686893463,0.523674548,0.692195177,0.514055669,0.698247194,0.506521702,0.706369221,0.499465853,0.716566443,0.498543471,0.706915736,0.499032617,0.727667511,0.508916557,0.736005306,0.517030239,0.739064217,0.497957647,0.711997509,0.499418586,0.731057227,0.50999099,0.740050912,0.520678163,0.743532598,0.499695957,0.715553761,0.499603152,0.731514633,0.509632289,0.739848137,0.519471705,0.743405402,0.502792716,0.718015969,0.50049156,0.730722249,0.503657699,0.737045109,0.507502973,0.741527915,0.462914377,0.681003571,0.476723731,0.66725421,0.489489168,0.667176604,0.501442134,0.673456728,0.512176156,0.67647779,0.487715483,0.696827531,0.503846228,0.715847254,0.51323694,0.723486602,0.520348251,0.727870882,0.482788354,0.713063061,0.501610219,0.730202198,0.513137937,0.737441838,0.521184325,0.740731895,0.47845909,0.724101722,0.495838314,0.741649747,0.506392419,0.747843802,0.513759136,0.749588609,0.474674463,0.730916619,0.488019943,0.747162104,0.496183217,0.75227052,0.50324595,0.753505528
150,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.463083059,0.6806885,0.476753652,0.667132199,0.489425361,0.666972339,0.501238644,0.673314989,0.511523664,0.6768682,0.488035887,0.697394252,0.503987789,0.715928316,0.513158858,0.723528326,0.520089209,0.727786124,0.483077705,0.71322763,0.501610041,0.730544984,0.512843549,0.738033414,0.520765126,0.741322994,0.478565812,0.723831952,0.495602161,0.741480827,0.50600183,0.748140454,0.513393521,0.750076294,0.474590868,0.730199337,0.487727225,0.746644735,0.495827854,0.752034068,0.50295645,0.753402472
